article_id,title,link,author,category_id,pub_date,created_at
AKR20260521072000546,[머니톡스] 전쟁과 금리…1970년대 악몽 돌아오나,https://www.yna.co.kr/view/AKR20260521072000546,윤선희,3,2026-05-25T07:07:02,2026-05-25T07:59:22
AKR20260523025100008,"'한국판 골드만삭스' 노리는 증권업계, 모험자본 투자 경쟁",https://www.yna.co.kr/view/AKR20260523025100008,김유향,3,2026-05-25T07:02:01,2026-05-25T07:59:22
AKR20260525003600003,다주택자 매물 풀린 석달간 경기도 집 산 서울시민 1만1천명,https://www.yna.co.kr/view/AKR20260525003600003,임기창,3,2026-05-25T06:53:13,2026-05-25T07:59:22
AKR20260523050900002,금주 단일종목 레버리지 출시…증시 변동성 속 당국 노심초사,https://www.yna.co.kr/view/AKR20260523050900002,김지연,3,2026-05-25T06:01:03,2026-05-25T07:59:22
AKR20260522131800530,"내년 최저임금, 노사 줄다리기 본격화…6월초 최초 요구안 전망",https://www.yna.co.kr/view/AKR20260522131800530,옥성구,3,2026-05-25T06:00:03,2026-05-25T07:59:22
AKR20260523050600004,"삼성전자·하이닉스 직원들, 결혼시장선 이제 '변호사급' 상향",https://www.yna.co.kr/view/AKR20260523050600004,이의진,3,2026-05-25T06:00:00,2026-05-25T07:59:22
AKR20260522141400002,한은 3천만원 '이창용 초상화' 제작…부총재 갤러리도 새로 조성,https://www.yna.co.kr/view/AKR20260522141400002,임지우,3,2026-05-25T05:59:01,2026-05-25T07:59:22
AKR20260523045300002,"""스벅 제휴 겨우 성사됐는데""…카드업계 '탱크데이' 사태에 당혹",https://www.yna.co.kr/view/AKR20260523045300002,강류나,3,2026-05-25T05:57:01,2026-05-25T07:59:22
AKR20260522046600002,가상자산 거래소 매출 99％가 수수료…거래 줄자 실적 뚝,https://www.yna.co.kr/view/AKR20260522046600002,박수현,3,2026-05-25T05:55:01,2026-05-25T07:59:22
AKR20260523043200002,"사기·횡령 등 금융사고 6년여간 1조 넘었다…""작년 역대 최대""",https://www.yna.co.kr/view/AKR20260523043200002,배영경,3,2026-05-25T05:53:00,2026-05-25T07:59:22
AKR20260524001600002,"담합 잡는 자진신고제, 재발까진 못막아…비공개 탓 밀실 논란도",https://www.yna.co.kr/view/AKR20260524001600002,김수현,3,2026-05-25T05:51:02,2026-05-25T07:59:22
AKR20260524030300002,"공정위, 주병기 취임 후 담합과징금 291억원 '자진신고 등' 감면",https://www.yna.co.kr/view/AKR20260524030300002,이세원,3,2026-05-25T05:51:02,2026-05-25T07:59:22
AKR20260523040900030,'아이에 아낌없이 쓴다'…출생률 반등에 아동용품 매출도 급등,https://www.yna.co.kr/view/AKR20260523040900030,정수연,4,2026-05-25T07:49:20,2026-05-25T07:59:22
AKR20260525006500051,[부산소식] 바다의 날 기념 영도서 해양환경 정화활동,https://www.yna.co.kr/view/AKR20260525006500051,김선호,4,2026-05-25T07:47:52,2026-05-25T07:59:22
AKR20260522132000017,"""국립만 살아남나""…과학관 양극화 더 커졌다",https://www.yna.co.kr/view/AKR20260522132000017,조승한,4,2026-05-25T07:45:00,2026-05-25T07:59:22
AKR20260524029800005,AI에 위안 얻는 시대…인간과 AI 바람직한 공존 모색하는 종교계,https://www.yna.co.kr/view/AKR20260524029800005,고미혜,4,2026-05-25T07:22:00,2026-05-25T07:59:22
AKR20260522081400065,"인천신항, 화물차주차장 230면 추가 조성…'주차난 해소' 기대",https://www.yna.co.kr/view/AKR20260522081400065,최은지,4,2026-05-25T07:17:00,2026-05-25T07:59:22
AKR20260520190600017,OTT가 방송 넘어섰는데…규제는 여전히 TV 시대,https://www.yna.co.kr/view/AKR20260520190600017,유현민,4,2026-05-25T06:45:01,2026-05-25T07:59:22
AKR20260522132300017,공공연 박사 초봉 4천만원대…기업과 격차 커졌다,https://www.yna.co.kr/view/AKR20260522132300017,조승한,4,2026-05-25T06:33:01,2026-05-25T07:59:22
AKR20260522148200003,"'아틀라스 도입' 현대차그룹, 공장 자동화·로봇부품 조직 신설",https://www.yna.co.kr/view/AKR20260522148200003,홍규빈,4,2026-05-25T06:17:01,2026-05-25T07:59:22
AKR20260522093700530,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",https://www.yna.co.kr/view/AKR20260522093700530,이재영,4,2026-05-25T06:07:02,2026-05-25T07:59:22
AKR20260524040800030,유권자 187만명·선거비 수백억원…'농협직선제' 뭐가 달라지나,https://www.yna.co.kr/view/AKR20260524040800030,홍국기,4,2026-05-25T06:01:04,2026-05-25T07:59:22
AKR20260522157500003,대화 물꼬 이재용 상생 리더십…정부와 벼랑끝서 파업 막아,https://www.yna.co.kr/view/AKR20260522157500003,조성흠,4,2026-05-25T06:01:03,2026-05-25T07:59:22
AKR20260524024600030,"롯데온, 헤어·뷰티 디바이스 모은 '뷰티테크 페스타' 개최",https://www.yna.co.kr/view/AKR20260524024600030,조민정,4,2026-05-25T06:00:01,2026-05-25T07:59:22
AKR20260524036200030,"롯데아울렛·롯데몰, 상반기 최대 할인 '서프라이스 위크' 개최",https://www.yna.co.kr/view/AKR20260524036200030,조민정,4,2026-05-25T06:00:01,2026-05-25T07:59:22
AKR20260523049000017,카카오 노사 이번주 최대 고비…IT 업계 촉각,https://www.yna.co.kr/view/AKR20260523049000017,오지은,4,2026-05-25T05:45:01,2026-05-25T07:59:22
AKR20260522084600052,함안군수 선거 화두 된 '창원·함안 행정통합'…여야 후보 공방,https://www.yna.co.kr/view/AKR20260522084600052,박영민,5,2026-05-25T07:30:01,2026-05-25T07:59:22
AKR20260522111300063,"""여자들 성매매 용돈벌이""…대학교수, 강의 중 성희롱 발언 논란",https://www.yna.co.kr/view/AKR20260522111300063,강수환,5,2026-05-25T07:30:01,2026-05-25T07:59:22
AKR20260523016100062,후임병 성적 접촉한 선임병…'진술 신빙성'이 가른 유무죄,https://www.yna.co.kr/view/AKR20260523016100062,박영서,5,2026-05-25T07:00:08,2026-05-25T07:59:22
AKR20260522130100054,"""야자·0교시 어떻게?"" 전남광주 교육감후보 학교교육 정책 대결",https://www.yna.co.kr/view/AKR20260522130100054,장아름,5,2026-05-25T07:00:05,2026-05-25T07:59:22
AKR20260524015200004,"'감사원 직원평가 부당 개입' 유병호, 고발장 공개 소송 패소",https://www.yna.co.kr/view/AKR20260524015200004,이승연,5,2026-05-25T07:00:03,2026-05-25T07:59:22
AKR20260524034800004,"""팀장님은 결재나 하세요"" 하극상 경찰…법원 ""감봉 정당""",https://www.yna.co.kr/view/AKR20260524034800004,이승연,5,2026-05-25T07:00:02,2026-05-25T07:59:22
AKR20260521140200011,"[샷!] ""헛디디면 죽을 것 같다""",https://www.yna.co.kr/view/AKR20260521140200011,이진주,5,2026-05-25T07:00:01,2026-05-25T07:59:22
AKR20260522167100004,"경찰, 김병기 '14번째 의혹' 수사 착수…결국 지방선거 넘어가나",https://www.yna.co.kr/view/AKR20260522167100004,전재훈,5,2026-05-25T06:55:00,2026-05-25T07:59:22
AKR20260525003700062,강원 내륙 낮 기온 30도까지 올라…일교차 커 '건강 유의',https://www.yna.co.kr/view/AKR20260525003700062,이재현,5,2026-05-25T06:31:53,2026-05-25T07:59:22
AKR20260518147900518,[팩트체크] 지역마다 투표용지 수 다르다고?…기본 7장이지만 4장 받는 곳도,https://www.yna.co.kr/view/AKR20260518147900518,김은경,5,2026-05-25T06:30:01,2026-05-25T07:59:22
AKR20260525003500053,대구·경북 오전부터 구름 많아져…곳에 따라 소나기,https://www.yna.co.kr/view/AKR20260525003500053,최수호,5,2026-05-25T06:22:57,2026-05-25T07:59:22
AKR20260525003400063,대전·세종·충남 맑고 오후 한때 소나기…낮 최고 27∼31도,https://www.yna.co.kr/view/AKR20260525003400063,김준호,5,2026-05-25T06:19:20,2026-05-25T07:59:22
AKR20260525003300057,"부산·울산·경남, 곳에 따라 빗방울…낮 최고 25∼28도",https://www.yna.co.kr/view/AKR20260525003300057,김근주,5,2026-05-25T06:17:54,2026-05-25T07:59:22
AKR20260524006800004,[생각해봅시다] ① 초대형 선거 현수막 난립…폐현수막 5천t 예상,https://www.yna.co.kr/view/AKR20260524006800004,김동규,5,2026-05-25T06:15:02,2026-05-25T07:59:22
AKR20260523034900004,"[생각해봅시다] ② 나무 21만 그루 분량 공보물, 10명 중 1명만 정독",https://www.yna.co.kr/view/AKR20260523034900004,김채린,5,2026-05-25T06:15:01,2026-05-25T07:59:22
AKR20260524049800004,[생각해봅시다] ③ 학교 운동회도 시끄럽다더니…선거 확성기·스팸 전화,https://www.yna.co.kr/view/AKR20260524049800004,윤민혁,5,2026-05-25T06:15:01,2026-05-25T07:59:22
AKR20260525002900055,전북 흐리고 오후에는 소나기…낮 기온 25∼29도,https://www.yna.co.kr/view/AKR20260525002900055,정경재,5,2026-05-25T06:12:56,2026-05-25T07:59:22
AKR20260525002800064,충북 구름 많고 곳곳 소나기…낮 최고 27~30도,https://www.yna.co.kr/view/AKR20260525002800064,박건영,5,2026-05-25T06:08:33,2026-05-25T07:59:22
AKR20260522061200057,건설폐토석 1천t 불법 매립 환경업체 대표 벌금 1천만원 선고,https://www.yna.co.kr/view/AKR20260522061200057,김근주,5,2026-05-25T06:06:00,2026-05-25T07:59:22
AKR20260524036300530,"""지역거주자 도보 5분 집근처 생활인프라 좋아야 이주의향↓""",https://www.yna.co.kr/view/AKR20260524036300530,김영신,5,2026-05-25T06:05:01,2026-05-25T07:59:22
AKR20260522132200530,10∼20대 자살·자해 14명 중 1명 두 달 이내 '재시도',https://www.yna.co.kr/view/AKR20260522132200530,김잔디,5,2026-05-25T06:03:00,2026-05-25T07:59:22
AKR20260522121200053,보이스피싱 피해금 43억원 가상화폐 세탁한 일당 징역형,https://www.yna.co.kr/view/AKR20260522121200053,황수빈,5,2026-05-25T06:00:04,2026-05-25T07:59:22
AKR20260522081700371,"[다문화 3.0] ""다문화 친구들, 자신감 갖고 도전하면 꿈 이룰 수 있어""",https://www.yna.co.kr/view/AKR20260522081700371,박현수,5,2026-05-25T06:00:02,2026-05-25T07:59:22
AKR20260523036800530,[서울교육감 8파전] ② 청소년자산 펀드·학원 총량제…이색정책 '눈길',https://www.yna.co.kr/view/AKR20260523036800530,오보람,5,2026-05-25T05:59:02,2026-05-25T07:59:22
AKR20260523031300530,[서울교육감 8파전] ① 사교육비 경감·AI·교권회복 내세워 '구애',https://www.yna.co.kr/view/AKR20260523031300530,노재현,5,2026-05-25T05:59:01,2026-05-25T07:59:22
AKR20260524051700004,'법기술자 무풍지대' 무너져야…고문·조작 검사도 훈장 박탈,https://www.yna.co.kr/view/AKR20260524051700004,최원정,5,2026-05-25T05:55:00,2026-05-25T07:59:22
AKR20260525002200056,"제주, 흐리고 곳에 따라 비…오후부터 강풍",https://www.yna.co.kr/view/AKR20260525002200056,고성식,5,2026-05-25T05:44:31,2026-05-25T07:59:22
AKR20260525006700504,"[북한날씨] 대체로 흐림…""서해안 안개 경보""",https://www.yna.co.kr/view/AKR20260525006700504,권수현,2,2026-05-25T07:57:24,2026-05-25T09:15:43
AKR20260525006200504,"북, 6월하순 당전원회의…당대회·개헌후속 대남·대외정책 주목",https://www.yna.co.kr/view/AKR20260525006200504,권수현,2,2026-05-25T07:55:33,2026-05-25T09:15:43
AKR20260525009300003,"코트라·농업정책보험금융원, 베트남에 'K푸드 사절단'",https://www.yna.co.kr/view/AKR20260525009300003,장보인,3,2026-05-25T09:00:01,2026-05-25T09:15:43
AKR20260525011900030,"세븐일레븐, '올 뉴 김밥 라인업' 선봬…수분 보존 기술 적용",https://www.yna.co.kr/view/AKR20260525011900030,이상서,3,2026-05-25T08:49:56,2026-05-25T09:15:43
AKR20260525011700002,"임광현 국세청장 ""법인 슈퍼카 사적사용은 탈세""…세무조사 예고",https://www.yna.co.kr/view/AKR20260525011700002,이대희,3,2026-05-25T08:47:36,2026-05-25T09:15:43
AKR20260522115100054,"한전, 광주시 상대 '공공도로' 반환 요구 소송 패소",https://www.yna.co.kr/view/AKR20260522115100054,정회성,4,2026-05-25T08:31:01,2026-05-25T09:15:43
AKR20260525010000030,"GS더프레시, '단기 비육 한우' 행사…""일반 한우 대비 50% 저렴""",https://www.yna.co.kr/view/AKR20260525010000030,이상서,4,2026-05-25T08:30:45,2026-05-25T09:15:43
AKR20260522103800055,"농진청, 7월까지 매주 수요일 '과수화상병 예찰의 날' 지정",https://www.yna.co.kr/view/AKR20260522103800055,김진방,4,2026-05-25T08:00:02,2026-05-25T09:15:43
AKR20260522094700057,"울주군, 어린이집 교직원 200명 대상 디지털 문해력 교육",https://www.yna.co.kr/view/AKR20260522094700057,장영은,5,2026-05-25T09:10:01,2026-05-25T09:15:43
AKR20260525014000527,제주도 산지에 호우주의보,https://www.yna.co.kr/view/AKR20260525014000527,기상뉴스,5,2026-05-25T09:05:42,2026-05-25T09:15:43
AKR20260522137200052,"경남교육청, 지역업체 제품 우선 구매로 지역 경제 활성화 지원",https://www.yna.co.kr/view/AKR20260522137200052,김동민,5,2026-05-25T09:03:01,2026-05-25T09:15:43
AKR20260525012800030,"[게시판] 롯데월드, 서울 삼전 지역아동센터에 '드림티켓' 후원",https://www.yna.co.kr/view/AKR20260525012800030,이상서,5,2026-05-25T09:01:41,2026-05-25T09:15:43
AKR20260522041600055,"'의처증 때문에'…설날에 아내 찔러 살해한 80대, 징역 12년",https://www.yna.co.kr/view/AKR20260522041600055,정경재,5,2026-05-25T09:00:08,2026-05-25T09:15:43
AKR20260522025200064,빈소 없이 마지막 길…청주 무연고 사망 5년간 46.7% 증가,https://www.yna.co.kr/view/AKR20260522025200064,김형우,5,2026-05-25T09:00:06,2026-05-25T09:15:43
AKR20260522125200530,"서울시교육청, 조리실무사 566명 신규 채용",https://www.yna.co.kr/view/AKR20260522125200530,오보람,5,2026-05-25T09:00:05,2026-05-25T09:15:43
AKR20260524021200004,"부친 집앞에 치사량 메탄올 탄 소주병 둔 아들…""특수협박 아냐""",https://www.yna.co.kr/view/AKR20260524021200004,이승연,5,2026-05-25T09:00:03,2026-05-25T09:15:43
AKR20260524022300530,"글로컬대학 성과평가, 유튜브 생중계한다…""공정·투명성 확보""",https://www.yna.co.kr/view/AKR20260524022300530,고상민,5,2026-05-25T09:00:03,2026-05-25T09:15:43
AKR20260524022400530,"충남대, 우즈벡 타슈켄트에 한국어교육센터 개소",https://www.yna.co.kr/view/AKR20260524022400530,고상민,5,2026-05-25T09:00:02,2026-05-25T09:15:43
AKR20260525004200004,[내일날씨] 전국 강한 비…남부지역 200㎜ 이상 폭우 주의,https://www.yna.co.kr/view/AKR20260525004200004,유한주,5,2026-05-25T09:00:01,2026-05-25T09:15:43
AKR20260525005900004,속도제한장치 몰래 풀고 '쌩쌩' 화물차…경찰 집중단속,https://www.yna.co.kr/view/AKR20260525005900004,이동환,5,2026-05-25T09:00:01,2026-05-25T09:15:43
AKR20260522069900052,"창원시, 여름철 수온 상승 대비해 수질검사 횟수·항목 확대",https://www.yna.co.kr/view/AKR20260522069900052,김선경,5,2026-05-25T08:35:01,2026-05-25T09:15:43
AKR20260522111900052,남해 해안·산악 능선 달리는 '런투씨' 내달 5∼6일 개최,https://www.yna.co.kr/view/AKR20260522111900052,박정헌,5,2026-05-25T08:35:01,2026-05-25T09:15:43
AKR20260525009100062,영월 자동차 정비소에서 불…신고 후 진화 나선 60대 화상,https://www.yna.co.kr/view/AKR20260525009100062,이재현,5,2026-05-25T08:33:31,2026-05-25T09:15:43
AKR20260525008900065,"여름철 자연재난 대비…인천시, 농축산 재해 예방책 시행",https://www.yna.co.kr/view/AKR20260525008900065,홍현기,5,2026-05-25T08:32:27,2026-05-25T09:15:43
AKR20260522132400052,"누범기간 실내 흡연 시비로 흉기 위협 60대, 징역 6개월 선고",https://www.yna.co.kr/view/AKR20260522132400052,정종호,5,2026-05-25T08:08:01,2026-05-25T09:15:43
AKR20260522064200056,"""여행하며 자원순환 실천"" 제주 그린로드 여행사 모집",https://www.yna.co.kr/view/AKR20260522064200056,전지혜,5,2026-05-25T08:05:03,2026-05-25T09:15:43
AKR20260523043700371,'도마의 신' 양학선…도움받던 소년서 아이들 돕는 홍보대사로,https://www.yna.co.kr/view/AKR20260523043700371,정아란,5,2026-05-25T08:00:01,2026-05-25T09:15:43
AKR20260525012200053,예측불허 대구시장 선거…부동층·실언 등 돌발악재 변수될듯,https://www.yna.co.kr/view/AKR20260525012200053,박세진,1,2026-05-25T09:19:38,2026-05-25T09:25:42
AKR20260522130900061,李대통령 '정치적 고향' 성남…민주 '탈환' vs 국힘 '수성' 사활,https://www.yna.co.kr/view/AKR20260522130900061,이우성,1,2026-05-25T09:00:05,2026-05-25T09:25:42
AKR20260525011600051,부산 후보들 연휴 마지막날 전통시장 등 돌며 한표 호소,https://www.yna.co.kr/view/AKR20260525011600051,김선호,1,2026-05-25T08:46:10,2026-05-25T09:25:42
AKR20260522079300052,"'어게인 2018' vs '전역 싹쓸이'…민주·국힘, 경남 선거 사활",https://www.yna.co.kr/view/AKR20260522079300052,이정훈,1,2026-05-25T08:45:00,2026-05-25T09:25:42
AKR20260525010400001,"李대통령 지지도, 59.3%로 소폭 하락…민주 47.5%·국힘 33.3%[리얼미터]",https://www.yna.co.kr/view/AKR20260525010400001,김정진,1,2026-05-25T08:41:26,2026-05-25T09:25:42
AKR20260525009700053,6·3지방선거 경북지역 선거인수 220만2천861명 확정,https://www.yna.co.kr/view/AKR20260525009700053,최수호,1,2026-05-25T08:27:09,2026-05-25T09:25:42
AKR20260525006400051,"부산시, 임진왜란 434주년 순국선열 기리는 충렬사 제향 봉행",https://www.yna.co.kr/view/AKR20260525006400051,김선호,1,2026-05-25T07:46:40,2026-05-25T09:25:42
AKR20260522091600053,대구 수성구청장 '바꿔 보자' 박정권 vs '3선 도전' 김대권,https://www.yna.co.kr/view/AKR20260522091600053,윤관식,1,2026-05-25T07:01:23,2026-05-25T09:25:42
AKR20260524049500001,[오늘의 국회일정](25일·월),https://www.yna.co.kr/view/AKR20260524049500001,노선웅,1,2026-05-25T07:00:00,2026-05-25T09:25:42
AKR20260525010451001,"李대통령 지지도 59.3%, 소폭↓…""삼전 성과급·보수결집 영향""[리얼미터](종합)",https://www.yna.co.kr/view/AKR20260525010451001,김정진,1,2026-05-25T09:29:55,2026-05-25T09:35:42
AKR20260525016400001,"개혁신당 ""양향자, 학력위조 허위공표""…梁 ""억지 주장""",https://www.yna.co.kr/view/AKR20260525016400001,박수윤,1,2026-05-25T09:40:18,2026-05-25T09:45:43
AKR20260525015900001,"장동혁 ""與, 이번 선거엔 스타벅스로 죽창가…국민이 심판해야""",https://www.yna.co.kr/view/AKR20260525015900001,김연정,1,2026-05-25T09:37:41,2026-05-25T09:45:43
AKR20260525016200056,"제주 지선 후보들, 곳곳 돌며 민생 탐방…세몰이 경쟁",https://www.yna.co.kr/view/AKR20260525016200056,고성식,1,2026-05-25T09:32:01,2026-05-25T09:45:43
AKR20260525011100003,'불황엔 경차' 인기 오른다…작년 역대 최소 찍고 올해 반등,https://www.yna.co.kr/view/AKR20260525011100003,김보경,3,2026-05-25T09:34:57,2026-05-25T09:45:43
AKR20260525016500030,"롯데, 스페인서 '브랜드 엑스포'…국내 우수 中企 50곳 참가",https://www.yna.co.kr/view/AKR20260525016500030,이상서,3,2026-05-25T09:34:36,2026-05-25T09:45:43
AKR20260525014900053,"대구시, 미래산업 선도할 2026년 신규 스타기업 모집",https://www.yna.co.kr/view/AKR20260525014900053,최수호,4,2026-05-25T09:21:27,2026-05-25T09:45:43
AKR20260525013600004,"김건희, 뒤늦게 '바쉐론 시계값' 잔금 2천900만원 지급",https://www.yna.co.kr/view/AKR20260525013600004,이미령,5,2026-05-25T09:21:35,2026-05-25T09:45:43
AKR20260525017700504,한-싱가포르 외교장관회담 28일 개최…한반도 정세 등 논의,https://www.yna.co.kr/view/AKR20260525017700504,민선희,1,2026-05-25T09:46:26,2026-05-25T09:55:42
AKR20260525017200054,"광양 선거 유세 중 후보들 '엎드려뻗쳐'…민주당 ""깊이 사과""",https://www.yna.co.kr/view/AKR20260525017200054,손상원,1,2026-05-25T09:40:37,2026-05-25T09:55:42
AKR20260525017600030,"쿠팡풀필먼트서비스, 진해 홀몸어르신에 '동행꾸러미' 전달",https://www.yna.co.kr/view/AKR20260525017600030,이상서,5,2026-05-25T09:42:19,2026-05-25T09:55:43
AKR20260525018200061,평택을 후보자 합동토론회에 진보 김재연 제외 놓고 '시끌',https://www.yna.co.kr/view/AKR20260525018200061,김광호,1,2026-05-25T09:52:30,2026-05-25T10:05:43
AKR20260525018400017,"LGU+, 북중미 월드컵 중계회선 구축…""'무결점' 중계 준비""",https://www.yna.co.kr/view/AKR20260525018400017,신선미,3,2026-05-25T09:56:36,2026-05-25T10:05:43
AKR20260522095400017,"[사이테크+] ""갈라파고스 제도 심해서 골프공 크기 신종 푸른 문어 발견""",https://www.yna.co.kr/view/AKR20260522095400017,이주영,4,2026-05-25T10:00:01,2026-05-25T10:15:48
AKR20260525013800003,"LG 올레드 TV, 14개국 소비자매체 평가 1위",https://www.yna.co.kr/view/AKR20260525013800003,김민지,4,2026-05-25T10:00:01,2026-05-25T10:15:48
AKR20260525017800030,"[게시판] 중진공, 전 국민 대상 '청렴한 중진공 AI+ 숏폼 공모전'",https://www.yna.co.kr/view/AKR20260525017800030,이상서,4,2026-05-25T10:00:00,2026-05-25T10:15:48
AKR20260522143600064,유흥업소서 술값 2억여원 떼어먹은 50대 징역 3년,https://www.yna.co.kr/view/AKR20260522143600064,박건영,5,2026-05-25T10:00:02,2026-05-25T10:15:48
AKR20260525019200054,부처님오신날 연휴 전남광주시장·광산을 후보들 총력 유세,https://www.yna.co.kr/view/AKR20260525019200054,박철홍,1,2026-05-25T10:17:31,2026-05-25T10:25:42
AKR20260525018900001,"조국, '금도지키라' 與에 ""그게 해결책?…영남·서울선거 악영향""",https://www.yna.co.kr/view/AKR20260525018900001,서혜림,1,2026-05-25T10:16:46,2026-05-25T10:25:42
AKR20260525019600064,"""저에게 한표를""…충북 여야 후보들, 연휴 마지막날 유세 총력",https://www.yna.co.kr/view/AKR20260525019600064,박건영,1,2026-05-25T10:08:22,2026-05-25T10:25:42
AKR20260525021600017,"삼성전자, 1분기 중남미·중동·동남아 스마트폰 시장서 1위",https://www.yna.co.kr/view/AKR20260525021600017,신선미,3,2026-05-25T10:21:53,2026-05-25T10:25:43
AKR20260525022200056,제주 서귀포 사찰 화재…인명 피해 없어,https://www.yna.co.kr/view/AKR20260525022200056,고성식,5,2026-05-25T10:23:05,2026-05-25T10:25:43
AKR20260525021400062,"우상호·김진태, 공식 선거운동 첫 주말 유세 접경지역서 마무리",https://www.yna.co.kr/view/AKR20260525021400062,이재현,5,2026-05-25T10:22:35,2026-05-25T10:25:43
AKR20260525020500055,"민주당, '김관영 지원' 당원 3명 징계 착수…""차라리 탈당하라""",https://www.yna.co.kr/view/AKR20260525020500055,임채두,5,2026-05-25T10:21:15,2026-05-25T10:25:43
AKR20260522072200054,[르포] 민주당·무소속 역대 전적 5대 4…예측불허 순천,https://www.yna.co.kr/view/AKR20260522072200054,손상원,1,2026-05-25T10:31:01,2026-05-25T10:35:42
AKR20260525022600052,"경남 후보들, 연휴 마지막 날 지역 곳곳 훑으며 표심 공약",https://www.yna.co.kr/view/AKR20260525022600052,이정훈,1,2026-05-25T10:27:32,2026-05-25T10:35:42
AKR20260525021700055,"이학수 정읍시장 후보 ""민선 9기에 민생지원금 150만원씩 지급""",https://www.yna.co.kr/view/AKR20260525021700055,김동철,1,2026-05-25T10:27:14,2026-05-25T10:35:42
AKR20260525021000061,"평택을 재선거 후보들, 연휴 마지막날 곳곳 누비며 표심 공략",https://www.yna.co.kr/view/AKR20260525021000061,김광호,1,2026-05-25T10:21:13,2026-05-25T10:35:42
AKR20260525020300011,[연합뉴스 이 시각 헤드라인] - 10:30,https://www.yna.co.kr/view/AKR20260525020300011,김슬기,3,2026-05-25T10:30:00,2026-05-25T10:35:43
AKR20260525023300054,전남광주 6·3지선 선거인 274만7천725명 확정…투표소 1천144곳,https://www.yna.co.kr/view/AKR20260525023300054,박철홍,1,2026-05-25T10:34:45,2026-05-25T10:45:43
AKR20260525019500001,"송언석 ""李대통령, 스벅 저격 등 SNS 정치…선거개입 중단해야""",https://www.yna.co.kr/view/AKR20260525019500001,김연정,1,2026-05-25T10:34:37,2026-05-25T10:45:43
AKR20260525023400030,"홈플러스, 온라인몰·대형마트 매각 착수…회생법원 승인 조건",https://www.yna.co.kr/view/AKR20260525023400030,이상서,3,2026-05-25T10:35:31,2026-05-25T10:45:43
AKR20260525024400053,경북1호 '소담스퀘어' 구미에 구축…소상공인 온라인경쟁력 강화,https://www.yna.co.kr/view/AKR20260525024400053,최수호,4,2026-05-25T10:39:52,2026-05-25T10:45:43
AKR20260525023200004,서울 동작구 상가건물서 화재…1명 숨져,https://www.yna.co.kr/view/AKR20260525023200004,유한주,5,2026-05-25T10:31:32,2026-05-25T10:45:43
AKR20260525024100055,"이원택-양정무의 '똑같은 패널'…김관영측 ""입수 경위 공개하라""",https://www.yna.co.kr/view/AKR20260525024100055,정경재,1,2026-05-25T10:46:50,2026-05-25T10:55:43
AKR20260525025200054,"이정현 ""전남광주, AI·데이터·에너지 국가특구 지정""",https://www.yna.co.kr/view/AKR20260525025200054,박철홍,1,2026-05-25T10:46:06,2026-05-25T10:55:43
AKR20260525023800063,"박수현, 금강수목원 매각 중단 촉구…김태흠, 도정 성과 강조",https://www.yna.co.kr/view/AKR20260525023800063,김준범,1,2026-05-25T10:42:13,2026-05-25T10:55:43
AKR20260525022000001,"국힘 ""김용남·김상욱 파렴치한 '대부 브라더스'…공천취소해야""",https://www.yna.co.kr/view/AKR20260525022000001,박수윤,3,2026-05-25T10:52:43,2026-05-25T10:55:43
AKR20260525024000054,"광주연구원 ""유엔 AI 허브 유치해 광주를 글로벌 AI 수도로""",https://www.yna.co.kr/view/AKR20260525024000054,박철홍,4,2026-05-25T10:41:48,2026-05-25T10:55:43
AKR20260525025800063,"세종시장 여야 후보, 전통시장·사찰 돌며 지지 호소",https://www.yna.co.kr/view/AKR20260525025800063,양영석,1,2026-05-25T10:57:38,2026-05-25T11:05:43
AKR20260525023900053,"박근혜, 대구 이어 충청까지…정치 행보 본격화하나",https://www.yna.co.kr/view/AKR20260525023900053,박세진,1,2026-05-25T10:55:24,2026-05-25T11:05:43
AKR20260525025600030,"에이지투웨니스, 홍대입구역서 팝업 이벤트…최미나수 모델 발탁",https://www.yna.co.kr/view/AKR20260525025600030,이상서,3,2026-05-25T11:00:00,2026-05-25T11:05:43
AKR20260522137500054,"전남도, 고출력레이저 클러스터 조성 계획 마련",https://www.yna.co.kr/view/AKR20260522137500054,형민우,4,2026-05-25T11:00:04,2026-05-25T11:05:43
AKR20260522108500051,[게시판] 해양영토 토론대회·국제해양법 모의재판대회 참가자 모집,https://www.yna.co.kr/view/AKR20260522108500051,박성제,4,2026-05-25T11:00:03,2026-05-25T11:05:43
AKR20260524043300030,"농관원, '가정의달' 화훼류 원산지 표시 위반 77곳 적발",https://www.yna.co.kr/view/AKR20260524043300030,홍국기,4,2026-05-25T11:00:02,2026-05-25T11:05:43
AKR20260525015600003,6월 제조업 경기 '맑음' 전망…3개월만에 기준치 상회,https://www.yna.co.kr/view/AKR20260525015600003,장보인,4,2026-05-25T11:00:02,2026-05-25T11:05:43
AKR20260525019400003,한·인도 CEPA 개선 협상 2년만에 재개…뉴델리서 개최,https://www.yna.co.kr/view/AKR20260525019400003,장보인,4,2026-05-25T11:00:01,2026-05-25T11:05:43
AKR20260525020400003,우즈벡 최대 유통체인에 K-푸드 전용코너 생긴다,https://www.yna.co.kr/view/AKR20260525020400003,장보인,4,2026-05-25T11:00:01,2026-05-25T11:05:43
